run_id,question_id,mode,category,question,session_id,http_status,request_success,validated_success,validation_status,assertion_type,assertion_detail,failure_type,error_detail,client_request_latency_ms,server_handler_latency_ms,app_startup_latency_ms,sql_execution_latency_ms,final_llm_response,response_text,sql_query,query_results,sql_execution_success,sql_execution_error,model_name,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd
20260417_211633,q001,text2sql,shootings,Give me US shootings in Louisiana from the year 2014.,200001,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,11618.126,11608.78,2013.383,2.715,"SELECT IncidentID,
       Address,
       IncidentDate,
       State,
       CityOrCountry,
       VictimsKilled,
       VictimsInjured,
       SuspectsInjured,
       SuspectsKilled,
       SuspectsArrested
FROM us_shootings
WHERE LOWER(State) = 'louisiana'
  AND YEAR(IncidentDate) = 2014
  AND IncidentID IS NOT NULL
  AND Address IS NOT NULL
  AND IncidentDate IS NOT NULL
  AND State IS NOT NULL
  AND CityOrCountry IS NOT NULL
  AND VictimsKilled IS NOT NULL
  AND VictimsInjured IS NOT NULL
  AND SuspectsInjured IS NOT NULL
  AND SuspectsKilled IS NOT NULL
  AND SuspectsArrested IS NOT NULL
ORDER BY IncidentDate
LIMIT 5;",,"SELECT IncidentID,
       Address,
       IncidentDate,
       State,
       CityOrCountry,
       VictimsKilled,
       VictimsInjured,
       SuspectsInjured,
       SuspectsKilled,
       SuspectsArrested
FROM us_shootings
WHERE LOWER(State) = 'louisiana'
  AND YEAR(IncidentDate) = 2014
  AND IncidentID IS NOT NULL
  AND Address IS NOT NULL
  AND IncidentDate IS NOT NULL
  AND State IS NOT NULL
  AND CityOrCountry IS NOT NULL
  AND VictimsKilled IS NOT NULL
  AND VictimsInjured IS NOT NULL
  AND SuspectsInjured IS NOT NULL
  AND SuspectsKilled IS NOT NULL
  AND SuspectsArrested IS NOT NULL
ORDER BY IncidentDate
LIMIT 5;","[(95500, '3600 block of Highway 80 W', datetime.date(2014, 1, 12), 'louisiana', 'Tallulah', 0, 6, 0, 0, 8)]",True,,gpt-5-mini,6403,762,7165,
20260417_211633,q002,text2sql,unemployment,Give me the unemployment rate for Georgia in 2023.,200002,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,8094.724,8091.172,2013.383,2.758,"SELECT State,
       Rate_2023 AS UnemploymentRate2023
FROM unemployment_rates_by_state
WHERE LOWER(State) = 'georgia'
  AND State IS NOT NULL
  AND Rate_2022 IS NOT NULL
  AND Rate_2023 IS NOT NULL
  AND Rate_Change IS NOT NULL
  AND State_Rank IS NOT NULL
LIMIT 5;",,"SELECT State,
       Rate_2023 AS UnemploymentRate2023
FROM unemployment_rates_by_state
WHERE LOWER(State) = 'georgia'
  AND State IS NOT NULL
  AND Rate_2022 IS NOT NULL
  AND Rate_2023 IS NOT NULL
  AND Rate_Change IS NOT NULL
  AND State_Rank IS NOT NULL
LIMIT 5;","[('Georgia', Decimal('3.3'))]",True,,gpt-5-mini,6402,472,6874,
20260417_211633,q003,text2sql,unemployment,How does the unemployment rate in Hawaii compare to Indiana in 2023?,200003,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,23077.063,23066.256,2013.383,19.035,"SELECT
  h.State AS State_Hawaii,
  h.Rate_2023 AS Rate_2023_Hawaii,
  i.State AS State_Indiana,
  i.Rate_2023 AS Rate_2023_Indiana,
  (h.Rate_2023 - i.Rate_2023) AS Rate_2023_Difference,
  ROUND(h.Rate_2023 / NULLIF(i.Rate_2023, 0), 3) AS Rate_2023_Ratio
FROM unemployment_rates_by_state h
JOIN unemployment_rates_by_state i ON 1=1
WHERE h.State = 'Hawaii'
  AND i.State = 'Indiana'
  AND h.State IS NOT NULL
  AND h.Rate_2022 IS NOT NULL
  AND h.Rate_2023 IS NOT NULL
  AND h.Rate_Change IS NOT NULL
  AND h.State_Rank IS NOT NULL
  AND i.State IS NOT NULL
  AND i.Rate_2022 IS NOT NULL
  AND i.Rate_2023 IS NOT NULL
  AND i.Rate_Change IS NOT NULL
  AND i.State_Rank IS NOT NULL
LIMIT 5;",,"SELECT
  h.State AS State_Hawaii,
  h.Rate_2023 AS Rate_2023_Hawaii,
  i.State AS State_Indiana,
  i.Rate_2023 AS Rate_2023_Indiana,
  (h.Rate_2023 - i.Rate_2023) AS Rate_2023_Difference,
  ROUND(h.Rate_2023 / NULLIF(i.Rate_2023, 0), 3) AS Rate_2023_Ratio
FROM unemployment_rates_by_state h
JOIN unemployment_rates_by_state i ON 1=1
WHERE h.State = 'Hawaii'
  AND i.State = 'Indiana'
  AND h.State IS NOT NULL
  AND h.Rate_2022 IS NOT NULL
  AND h.Rate_2023 IS NOT NULL
  AND h.Rate_Change IS NOT NULL
  AND h.State_Rank IS NOT NULL
  AND i.State IS NOT NULL
  AND i.Rate_2022 IS NOT NULL
  AND i.Rate_2023 IS NOT NULL
  AND i.Rate_Change IS NOT NULL
  AND i.State_Rank IS NOT NULL
LIMIT 5;","[('Hawaii', Decimal('2.9'), 'Indiana', Decimal('3.4'), Decimal('-0.5'), Decimal('0.853'))]",True,,gpt-5-mini,6405,1858,8263,
20260417_211633,q004,text2sql,unemployment,What were the five states with the lowest unemployment rates in 2022?,200004,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,5862.812,5855.882,2013.383,2.899,"SELECT State, Rate_2022, Rate_2023, Rate_Change, State_Rank
FROM unemployment_rates_by_state
WHERE State IS NOT NULL
  AND Rate_2022 IS NOT NULL
  AND Rate_2023 IS NOT NULL
  AND Rate_Change IS NOT NULL
  AND State_Rank IS NOT NULL
ORDER BY Rate_2022 ASC, State ASC
LIMIT 5;",,"SELECT State, Rate_2022, Rate_2023, Rate_Change, State_Rank
FROM unemployment_rates_by_state
WHERE State IS NOT NULL
  AND Rate_2022 IS NOT NULL
  AND Rate_2023 IS NOT NULL
  AND Rate_Change IS NOT NULL
  AND State_Rank IS NOT NULL
ORDER BY Rate_2022 ASC, State ASC
LIMIT 5;","[('South Dakota', Decimal('1.9'), Decimal('1.8'), Decimal('-0.1'), 19), ('North Dakota', Decimal('2.1'), Decimal('2.0'), Decimal('-0.1'), 19), ('Nebraska', Decimal('2.2'), Decimal('2.3'), Decimal('0.1'), 35), ('New Hampshire', Decimal('2.4'), Decimal('2.3'), Decimal('-0.1'), 19), ('Utah', Decimal('2.4'), Decimal('2.7'), Decimal('0.3'), 44)]",True,,gpt-5-mini,6405,415,6820,
20260417_211633,q005,text2sql,ngo,Give me the full name and full address of the NGO with EIN 100006500.,200005,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,12891.325,12872.179,2013.383,24.018,"SELECT Name AS FullName,
       Fulladdr AS FullAddress
FROM ngos_with_categorization
WHERE Ein = 100006500
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
LIMIT 5;",,"SELECT Name AS FullName,
       Fulladdr AS FullAddress
FROM ngos_with_categorization
WHERE Ein = 100006500
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
LIMIT 5;",,True,,gpt-5-mini,6408,688,7096,
20260417_211633,q006,text2sql,ngo,Give me NGOs in Albany County.,200006,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,8241.403,8234.104,2013.383,389.085,"SELECT Ein, Name, Fulladdr, City, State, Zip, County, Ntee_Code, Category, Is_Category_Llm_Generated
FROM ngos_with_categorization
WHERE County LIKE '%Albany%'
  AND Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
LIMIT 5;",,"SELECT Ein, Name, Fulladdr, City, State, Zip, County, Ntee_Code, Category, Is_Category_Llm_Generated
FROM ngos_with_categorization
WHERE County LIKE '%Albany%'
  AND Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
LIMIT 5;",,True,,gpt-5-mini,6397,582,6979,
20260417_211633,q007,text2sql,ngo,Which states have the most religion-related NGOs?,200007,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,11969.653,11960.981,2013.383,370.099,"SELECT
  State,
  COUNT(*) AS ReligionNGOCount
FROM
  ngos_with_categorization
WHERE
  Category LIKE '%Religion%'
  AND Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
GROUP BY
  State
ORDER BY
  ReligionNGOCount DESC
LIMIT 5;",,"SELECT
  State,
  COUNT(*) AS ReligionNGOCount
FROM
  ngos_with_categorization
WHERE
  Category LIKE '%Religion%'
  AND Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
GROUP BY
  State
ORDER BY
  ReligionNGOCount DESC
LIMIT 5;",,True,,gpt-5-mini,6399,650,7049,
20260417_211633,q008,text2sql,faa,Look up FAA registration N100 in the master registry.,200008,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,21119.452,21104.119,2013.383,23.492,"SELECT n_number,
       serial_number,
       mfr_mdl_code,
       eng_mfr_mdl,
       year_mfr,
       owner_type,
       registrant_name,
       street,
       street2,
       city,
       state,
       zip_code,
       region,
       county,
       country,
       last_action_date,
       cert_issue_date,
       certification,
       airworthiness_classification,
       approved_operations,
       type_aircraft,
       type_engine,
       status_code,
       mode_s_code,
       fract_owner,
       air_worth_date,
       other_names1,
       other_names2,
       other_names3,
       other_names4,
       other_names5,
       expiration_date,
       unique_id,
       kit_mfr,
       kit_model,
       mode_s_code_hex
FROM faa_master
WHERE n_number = 'N100'
  AND serial_number IS NOT NULL
  AND mfr_mdl_code IS NOT NULL
  AND eng_mfr_mdl IS NOT NULL
  AND year_mfr IS NOT NULL
  AND owner_type IS NOT NULL
  AND registrant_name IS NOT NULL
  AND street IS NOT NULL
  AND street2 IS NOT NULL
  AND city IS NOT NULL
  AND state IS NOT NULL
  AND zip_code IS NOT NULL
  AND region IS NOT NULL
  AND county IS NOT NULL
  AND country IS NOT NULL
  AND last_action_date IS NOT NULL
  AND cert_issue_date IS NOT NULL
  AND certification IS NOT NULL
  AND airworthiness_classification IS NOT NULL
  AND approved_operations IS NOT NULL
  AND type_aircraft IS NOT NULL
  AND type_engine IS NOT NULL
  AND status_code IS NOT NULL
  AND mode_s_code IS NOT NULL
  AND fract_owner IS NOT NULL
  AND air_worth_date IS NOT NULL
  AND other_names1 IS NOT NULL
  AND other_names2 IS NOT NULL
  AND other_names3 IS NOT NULL
  AND other_names4 IS NOT NULL
  AND other_names5 IS NOT NULL
  AND expiration_date IS NOT NULL
  AND unique_id IS NOT NULL
  AND kit_mfr IS NOT NULL
  AND kit_model IS NOT NULL
  AND mode_s_code_hex IS NOT NULL
LIMIT 5;",,"SELECT n_number,
       serial_number,
       mfr_mdl_code,
       eng_mfr_mdl,
       year_mfr,
       owner_type,
       registrant_name,
       street,
       street2,
       city,
       state,
       zip_code,
       region,
       county,
       country,
       last_action_date,
       cert_issue_date,
       certification,
       airworthiness_classification,
       approved_operations,
       type_aircraft,
       type_engine,
       status_code,
       mode_s_code,
       fract_owner,
       air_worth_date,
       other_names1,
       other_names2,
       other_names3,
       other_names4,
       other_names5,
       expiration_date,
       unique_id,
       kit_mfr,
       kit_model,
       mode_s_code_hex
FROM faa_master
WHERE n_number = 'N100'
  AND serial_number IS NOT NULL
  AND mfr_mdl_code IS NOT NULL
  AND eng_mfr_mdl IS NOT NULL
  AND year_mfr IS NOT NULL
  AND owner_type IS NOT NULL
  AND registrant_name IS NOT NULL
  AND street IS NOT NULL
  AND street2 IS NOT NULL
  AND city IS NOT NULL
  AND state IS NOT NULL
  AND zip_code IS NOT NULL
  AND region IS NOT NULL
  AND county IS NOT NULL
  AND country IS NOT NULL
  AND last_action_date IS NOT NULL
  AND cert_issue_date IS NOT NULL
  AND certification IS NOT NULL
  AND airworthiness_classification IS NOT NULL
  AND approved_operations IS NOT NULL
  AND type_aircraft IS NOT NULL
  AND type_engine IS NOT NULL
  AND status_code IS NOT NULL
  AND mode_s_code IS NOT NULL
  AND fract_owner IS NOT NULL
  AND air_worth_date IS NOT NULL
  AND other_names1 IS NOT NULL
  AND other_names2 IS NOT NULL
  AND other_names3 IS NOT NULL
  AND other_names4 IS NOT NULL
  AND other_names5 IS NOT NULL
  AND expiration_date IS NOT NULL
  AND unique_id IS NOT NULL
  AND kit_mfr IS NOT NULL
  AND kit_model IS NOT NULL
  AND mode_s_code_hex IS NOT NULL
LIMIT 5;",,True,,gpt-5-mini,6401,1571,7972,
20260417_211633,q009,text2sql,shootings,Show 5 shooting incidents in Texas ordered by most recent date.,200009,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,13417.357,13403.74,2013.383,15.321,"SELECT IncidentID,
       Address,
       IncidentDate,
       State,
       CityOrCountry,
       VictimsKilled,
       VictimsInjured,
       SuspectsInjured,
       SuspectsKilled,
       SuspectsArrested
FROM us_shootings
WHERE State = 'texas'
  AND IncidentID IS NOT NULL
  AND Address IS NOT NULL
  AND IncidentDate IS NOT NULL
  AND CityOrCountry IS NOT NULL
  AND VictimsKilled IS NOT NULL
  AND VictimsInjured IS NOT NULL
  AND SuspectsInjured IS NOT NULL
  AND SuspectsKilled IS NOT NULL
  AND SuspectsArrested IS NOT NULL
ORDER BY IncidentDate DESC
LIMIT 5;",,"SELECT IncidentID,
       Address,
       IncidentDate,
       State,
       CityOrCountry,
       VictimsKilled,
       VictimsInjured,
       SuspectsInjured,
       SuspectsKilled,
       SuspectsArrested
FROM us_shootings
WHERE State = 'texas'
  AND IncidentID IS NOT NULL
  AND Address IS NOT NULL
  AND IncidentDate IS NOT NULL
  AND CityOrCountry IS NOT NULL
  AND VictimsKilled IS NOT NULL
  AND VictimsInjured IS NOT NULL
  AND SuspectsInjured IS NOT NULL
  AND SuspectsKilled IS NOT NULL
  AND SuspectsArrested IS NOT NULL
ORDER BY IncidentDate DESC
LIMIT 5;",,True,,gpt-5-mini,6403,869,7272,
20260417_211633,q010,text2sql,unemployment,Which state had the highest unemployment rate in 2023?,200010,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,12277.339,12271.07,2013.383,5.357,"SELECT State,
       Rate_2023 AS HighestRate2023
FROM unemployment_rates_by_state
WHERE State IS NOT NULL
  AND Rate_2022 IS NOT NULL
  AND Rate_2023 IS NOT NULL
  AND Rate_Change IS NOT NULL
  AND State_Rank IS NOT NULL
  AND Rate_2023 = (
    SELECT MAX(Rate_2023)
    FROM unemployment_rates_by_state
    WHERE State IS NOT NULL
      AND Rate_2022 IS NOT NULL
      AND Rate_2023 IS NOT NULL
      AND Rate_Change IS NOT NULL
      AND State_Rank IS NOT NULL
)
LIMIT 5;",,"SELECT State,
       Rate_2023 AS HighestRate2023
FROM unemployment_rates_by_state
WHERE State IS NOT NULL
  AND Rate_2022 IS NOT NULL
  AND Rate_2023 IS NOT NULL
  AND Rate_Change IS NOT NULL
  AND State_Rank IS NOT NULL
  AND Rate_2023 = (
    SELECT MAX(Rate_2023)
    FROM unemployment_rates_by_state
    WHERE State IS NOT NULL
      AND Rate_2022 IS NOT NULL
      AND Rate_2023 IS NOT NULL
      AND Rate_Change IS NOT NULL
      AND State_Rank IS NOT NULL
)
LIMIT 5;","[('Nevada', Decimal('5.2'))]",True,,gpt-5-mini,6402,723,7125,
20260417_211633,q011,text2sql,unemployment,List the top 10 states by unemployment rate in 2023.,200011,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,7264.802,7260.787,2013.383,2.597,"SELECT
  State,
  Rate_2023 AS UnemploymentRate2023,
  Rate_Change AS RateChange,
  State_Rank
FROM unemployment_rates_by_state
WHERE State IS NOT NULL
  AND Rate_2022 IS NOT NULL
  AND Rate_2023 IS NOT NULL
  AND Rate_Change IS NOT NULL
  AND State_Rank IS NOT NULL
ORDER BY Rate_2023 DESC
LIMIT 10;",,"SELECT
  State,
  Rate_2023 AS UnemploymentRate2023,
  Rate_Change AS RateChange,
  State_Rank
FROM unemployment_rates_by_state
WHERE State IS NOT NULL
  AND Rate_2022 IS NOT NULL
  AND Rate_2023 IS NOT NULL
  AND Rate_Change IS NOT NULL
  AND State_Rank IS NOT NULL
ORDER BY Rate_2023 DESC
LIMIT 10;","[('Nevada', Decimal('5.2'), Decimal('0.0'), 27), ('District of Columbia', Decimal('4.8'), Decimal('0.1'), 35), ('California', Decimal('4.7'), Decimal('0.4'), 49), ('Illinois', Decimal('4.5'), Decimal('-0.1'), 19), ('Kentucky', Decimal('4.3'), Decimal('0.3'), 44), ('New Jersey', Decimal('4.3'), Decimal('0.4'), 49), ('Washington', Decimal('4.2'), Decimal('0.1'), 35), ('Alaska', Decimal('4.2'), Decimal('-0.1'), 19), ('New York', Decimal('4.1'), Decimal('-0.2'), 13), ('Texas', Decimal('4.0'), Decimal('0.1'), 35)]",True,,gpt-5-mini,6404,485,6889,
20260417_211633,q012,text2sql,unemployment,Compare the unemployment rate in California and the United States in 2023.,200012,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,25804.721,25799.374,2013.383,5.715,"SELECT
  MAX(CASE WHEN State = 'California' THEN Rate_2023 END) AS California_UnemploymentRate_2023,
  MAX(CASE WHEN State = 'United States' THEN Rate_2023 END) AS UnitedStates_UnemploymentRate_2023,
  (MAX(CASE WHEN State = 'California' THEN Rate_2023 END) - MAX(CASE WHEN State = 'United States' THEN Rate_2023 END)) AS Rate_Difference_2023
FROM unemployment_rates_by_state
WHERE State IN ('California', 'United States') AND Rate_2023 IS NOT NULL
HAVING California_UnemploymentRate_2023 IS NOT NULL AND UnitedStates_UnemploymentRate_2023 IS NOT NULL
LIMIT 5;",,"SELECT
  MAX(CASE WHEN State = 'California' THEN Rate_2023 END) AS California_UnemploymentRate_2023,
  MAX(CASE WHEN State = 'United States' THEN Rate_2023 END) AS UnitedStates_UnemploymentRate_2023,
  (MAX(CASE WHEN State = 'California' THEN Rate_2023 END) - MAX(CASE WHEN State = 'United States' THEN Rate_2023 END)) AS Rate_Difference_2023
FROM unemployment_rates_by_state
WHERE State IN ('California', 'United States') AND Rate_2023 IS NOT NULL
HAVING California_UnemploymentRate_2023 IS NOT NULL AND UnitedStates_UnemploymentRate_2023 IS NOT NULL
LIMIT 5;","[(Decimal('4.7'), Decimal('3.6'), Decimal('1.1'))]",True,,gpt-5-mini,6405,1827,8232,
20260417_211633,q013,text2sql,ngo,Find NGOs in California in the Health Care category.,200013,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,15349.081,15344.361,2013.383,404.141,"SELECT Ein, Name, Fulladdr, City, State, Zip, County, Ntee_Code, Category, Is_Category_Llm_Generated
FROM ngos_with_categorization
WHERE TRIM(UPPER(State)) IN ('CA','CALIFORNIA')
  AND TRIM(UPPER(Category)) = 'HEALTH CARE'
  AND Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
LIMIT 5;",,"SELECT Ein, Name, Fulladdr, City, State, Zip, County, Ntee_Code, Category, Is_Category_Llm_Generated
FROM ngos_with_categorization
WHERE TRIM(UPPER(State)) IN ('CA','CALIFORNIA')
  AND TRIM(UPPER(Category)) = 'HEALTH CARE'
  AND Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
LIMIT 5;",,True,,gpt-5-mini,6400,1183,7583,
20260417_211633,q014,text2sql,ngo,List 10 NGOs in King County.,200014,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,14222.519,14211.078,2013.383,411.874,"SELECT Ein,
       Name,
       Fulladdr,
       City,
       State,
       Zip,
       County,
       Ntee_Code AS NteeCode,
       Category,
       Is_Category_Llm_Generated
FROM ngos_with_categorization
WHERE County LIKE '%King%'
  AND Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
LIMIT 10;",,"SELECT Ein,
       Name,
       Fulladdr,
       City,
       State,
       Zip,
       County,
       Ntee_Code AS NteeCode,
       Category,
       Is_Category_Llm_Generated
FROM ngos_with_categorization
WHERE County LIKE '%King%'
  AND Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
LIMIT 10;",,True,,gpt-5-mini,6398,1042,7440,
20260417_211633,q015,text2sql,ngo,Summarize NGO counts by category in Texas.,200015,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,9617.684,9611.995,2013.383,284.985,"SELECT
  Category,
  COUNT(*) AS NGOCount
FROM ngos_with_categorization
WHERE State = 'TX'
  AND Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
GROUP BY Category
ORDER BY NGOCount DESC
LIMIT 5;",,"SELECT
  Category,
  COUNT(*) AS NGOCount
FROM ngos_with_categorization
WHERE State = 'TX'
  AND Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
GROUP BY Category
ORDER BY NGOCount DESC
LIMIT 5;",,True,,gpt-5-mini,6400,702,7102,
20260417_211633,q016,text2sql,ngo,Give me the NGO with EIN 141760872.,200016,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,6880.365,6878.09,2013.383,3.455,"SELECT Ein, Name, Fulladdr, City, State, Zip, County, Ntee_Code, Category, Is_Category_Llm_Generated
FROM ngos_with_categorization
WHERE Ein = 141760872
  AND Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
LIMIT 5;",,"SELECT Ein, Name, Fulladdr, City, State, Zip, County, Ntee_Code, Category, Is_Category_Llm_Generated
FROM ngos_with_categorization
WHERE Ein = 141760872
  AND Ein IS NOT NULL
  AND Name IS NOT NULL
  AND Fulladdr IS NOT NULL
  AND City IS NOT NULL
  AND State IS NOT NULL
  AND Zip IS NOT NULL
  AND County IS NOT NULL
  AND Ntee_Code IS NOT NULL
  AND Category IS NOT NULL
  AND Is_Category_Llm_Generated IS NOT NULL
LIMIT 5;",,True,,gpt-5-mini,6401,519,6920,
20260417_211633,q017,text2sql,faa,Show 3 aircraft registered in Oklahoma from the FAA master registry.,200017,200,True,,validation_disabled,,Validation was disabled for this profiling run.,none,,18244.16,18239.508,2013.383,415.365,"SELECT n_number,
       registrant_name,
       city,
       state,
       serial_number,
       mfr_mdl_code,
       type_aircraft,
       year_mfr
FROM faa_master
WHERE state = 'OK'
  AND n_number IS NOT NULL
  AND serial_number IS NOT NULL
  AND mfr_mdl_code IS NOT NULL
  AND eng_mfr_mdl IS NOT NULL
  AND year_mfr IS NOT NULL
  AND owner_type IS NOT NULL
  AND registrant_name IS NOT NULL
  AND street IS NOT NULL
  AND street2 IS NOT NULL
  AND city IS NOT NULL
  AND state IS NOT NULL
  AND zip_code IS NOT NULL
  AND region IS NOT NULL
  AND county IS NOT NULL
  AND country IS NOT NULL
  AND last_action_date IS NOT NULL
  AND cert_issue_date IS NOT NULL
  AND certification IS NOT NULL
  AND airworthiness_classification IS NOT NULL
  AND approved_operations IS NOT NULL
  AND type_aircraft IS NOT NULL
  AND type_engine IS NOT NULL
  AND status_code IS NOT NULL
  AND mode_s_code IS NOT NULL
  AND fract_owner IS NOT NULL
  AND air_worth_date IS NOT NULL
  AND other_names1 IS NOT NULL
  AND other_names2 IS NOT NULL
  AND other_names3 IS NOT NULL
  AND other_names4 IS NOT NULL
  AND other_names5 IS NOT NULL
  AND expiration_date IS NOT NULL
  AND unique_id IS NOT NULL
  AND kit_mfr IS NOT NULL
  AND kit_model IS NOT NULL
  AND mode_s_code_hex IS NOT NULL
ORDER BY n_number
LIMIT 3;",,"SELECT n_number,
       registrant_name,
       city,
       state,
       serial_number,
       mfr_mdl_code,
       type_aircraft,
       year_mfr
FROM faa_master
WHERE state = 'OK'
  AND n_number IS NOT NULL
  AND serial_number IS NOT NULL
  AND mfr_mdl_code IS NOT NULL
  AND eng_mfr_mdl IS NOT NULL
  AND year_mfr IS NOT NULL
  AND owner_type IS NOT NULL
  AND registrant_name IS NOT NULL
  AND street IS NOT NULL
  AND street2 IS NOT NULL
  AND city IS NOT NULL
  AND state IS NOT NULL
  AND zip_code IS NOT NULL
  AND region IS NOT NULL
  AND county IS NOT NULL
  AND country IS NOT NULL
  AND last_action_date IS NOT NULL
  AND cert_issue_date IS NOT NULL
  AND certification IS NOT NULL
  AND airworthiness_classification IS NOT NULL
  AND approved_operations IS NOT NULL
  AND type_aircraft IS NOT NULL
  AND type_engine IS NOT NULL
  AND status_code IS NOT NULL
  AND mode_s_code IS NOT NULL
  AND fract_owner IS NOT NULL
  AND air_worth_date IS NOT NULL
  AND other_names1 IS NOT NULL
  AND other_names2 IS NOT NULL
  AND other_names3 IS NOT NULL
  AND other_names4 IS NOT NULL
  AND other_names5 IS NOT NULL
  AND expiration_date IS NOT NULL
  AND unique_id IS NOT NULL
  AND kit_mfr IS NOT NULL
  AND kit_model IS NOT NULL
  AND mode_s_code_hex IS NOT NULL
ORDER BY n_number
LIMIT 3;",,True,,gpt-5-mini,6403,1457,7860,
